"","logFC","logCPM","PValue","FDR"
"YBL005W-A",7.94548969691369,4.13371996222816,3.85833123975391e-34,7.13429560800746e-33
"YBR199W",0.642629035113196,8.22364063153451,4.20974703872478e-34,7.75983589661511e-33
"YBR207W",0.910937694515691,7.30833279616181,4.57244215043108e-34,8.40221745468966e-33
"YOR222W",0.883407024685838,7.59930736496093,4.70987463104865e-34,8.62796538449377e-33
"YDR096W",0.748611125832433,7.85313018019872,5.33743458562029e-34,9.74740754417137e-33
"YBL040C",1.09445631929438,6.80623544172802,7.04683849673895e-34,1.28295825800629e-32
"YHL048W",1.52642380528477,6.11155689456638,1.01374175656334e-33,1.83997238453536e-32
"YLR061W",-0.333804929129724,9.93329722509746,1.05298126520648e-33,1.90534866857087e-32
"YOL110W",1.33297096641761,6.76331117367662,1.26019800171092e-33,2.27335109028156e-32
"YKL096W-A",-0.393819743109028,10.1476002492018,1.38585319303672e-33,2.49242958759825e-32
"YJR077C",0.647178755176294,8.35712467550065,1.6580813087119e-33,2.97299003140858e-32
"YER088C",0.469460987371998,9.02739116138702,1.95605526148602e-33,3.49667038737547e-32
"YPL053C",0.961807952105864,7.2062009645437,2.11064279134542e-33,3.76164861337074e-32
"YER160C",-3.08907495917686,6.74312916248369,2.15080019166257e-33,3.82170712734758e-32
"YML085C",0.602390044024332,8.34267992157302,2.42472021916191e-33,4.29552980143144e-32
"YDR032C",0.568188767877403,8.5957387561459,2.75427046788863e-33,4.86478159955134e-32
"YDL147W",0.703198113089801,7.95577201853151,4.30011353432673e-33,7.57255112577717e-32
"YHR006W",1.00939850265132,7.18216674548766,4.60145623449832e-33,8.07917404733727e-32
"YDR366C",0.922873515416274,7.56792883945045,5.71187717190129e-33,9.99916485980471e-32
"YLR043C",0.679004630003579,8.00921876107843,1.24571649766881e-32,2.17430811702251e-31
"YIL094C",-0.721814586192092,7.65676934400007,2.84007386106263e-32,4.94256383409047e-31
"YPR091C",1.09020272633724,7.29577095737933,2.87338334682145e-32,4.98586781910338e-31
"YLL043W",0.641050459708339,8.25718933349522,3.08861997737509e-32,5.34367380296152e-31
"YJR045C",-0.379121188744412,9.7622173814648,3.34245399169605e-32,5.76597675477129e-31
"YLR153C",0.454029516949462,9.12160732309481,4.03221171615008e-32,6.93563858269188e-31
"YPR139C",1.2222560246497,6.57430792489746,4.32516920360988e-32,7.41797860224917e-31
"YOR312C",0.353520028639076,9.76973962092731,4.65964718242797e-32,7.96853536948737e-31
"YDL074C",1.17043493043438,6.63396565731485,4.92010723650187e-32,8.38970447215608e-31
"YLR213C",2.11490771172574,5.25172584014342,6.38838662495274e-32,1.08620930057027e-30
"YBR241C",1.0922305231422,6.9512174421884,6.86199097382308e-32,1.1633925671092e-30
"YBR177C",0.832099972749392,7.53009842598239,8.07082856545473e-32,1.36443121776559e-30
"YLR149C",1.06989283843496,6.85798063581322,8.23936731103108e-32,1.38895545240373e-30
"YML048W",0.548753657176294,8.52075875962953,8.43296782015208e-32,1.41755314181363e-30
"YLR227W-B",-2.4103190633962,8.07415326871601,9.54762655577824e-32,1.60037694987365e-30
"YKR096W",1.03578011858597,6.88233581914708,1.04069954568987e-31,1.73949695249914e-30
"YOL051W",0.903010105582935,7.33850993200137,1.23626649040146e-31,2.06056023202969e-30
"YGR096W",1.71243161823636,5.66207319568437,1.32382938773281e-31,2.20030856382445e-30
"YDR052C",1.25041543068795,6.7914773513358,1.47651187118313e-31,2.44720468957719e-30
"YER021W",0.753806669601836,7.88398700336704,1.66818348301214e-31,2.7571624773695e-30
"YOR327C",0.765522648133827,7.69199592598404,1.71810377793408e-31,2.83176046073424e-30
"YMR072W",0.841371478867498,7.44282516867889,1.84578814790844e-31,3.03375790865951e-30
"YIL077C",1.2024971045864,6.50889439538141,2.80049521773875e-31,4.59017457156792e-30
"YDR481C",-0.69904024970672,7.9238518008264,3.33943916127422e-31,5.45841478377336e-30
"YJR139C",0.556403204487441,8.84101767684266,3.54215117838883e-31,5.77380400069606e-30
"YML055W",1.74972768313762,5.78116423461862,3.74179785822688e-31,6.08247745250781e-30
"YPR065W",1.47381065666963,6.53934878620952,6.62057398315676e-31,1.07325852762571e-29
"YMR142C",0.299724184437377,10.2860352954118,6.96121979457833e-31,1.1253972001235e-29
"YOR047C",1.33481303749847,6.40169380707446,8.98059431695542e-31,1.44790671862194e-29
"YBL084C",1.44994700364556,6.09935210395713,9.94779474752566e-31,1.59948645437797e-29
"YPL020C",1.28915915537967,6.36627912098092,1.00020402087642e-30,1.60385018740536e-29
"YHL033C",-0.363128758476001,9.5459711986535,1.25419993737919e-30,2.00570298093856e-29
"YOL048C",1.21321220322413,6.49228927286334,1.29682843995093e-30,2.06828406447161e-29
"YFR052W",0.839010343129425,7.46468193248533,1.3637139555642e-30,2.16911168684767e-29
"YKR042W",0.222835319555316,11.0204354853403,1.45145737550641e-30,2.30248613696285e-29
"YEL046C",-0.543481082989675,8.33823835017751,1.82103165915896e-30,2.88102789498491e-29
"YLR340W",-0.179736297149472,11.6299318126225,1.91162603179239e-30,3.01629099469748e-29
"YLR312C",2.13732138778567,5.13526067398332,2.48866316346321e-30,3.91633508994995e-29
"YDR351W",1.24324576851088,6.52086491367171,2.52639960762347e-30,3.96517413217721e-29
"YAR002C-A",0.902737256158946,7.50774827566592,2.71367834908272e-30,4.24783989193716e-29
"YHR175W",0.871341969524883,7.31564335763414,4.42801282013532e-30,6.91307436853317e-29
"YBR203W",1.09098671920808,6.86033766037252,5.02268285886964e-30,7.82084591471885e-29
"YIR034C",-1.04767396322563,6.41492669841203,5.46958312577514e-30,8.49436308535734e-29
"YDL046W",0.616381912339517,8.16366954646561,6.15266371430306e-30,9.53018617736418e-29
"YER079W",1.28291175520789,6.4603956117078,6.17476777488471e-30,9.53945193837933e-29
"YGL031C",0.450870561020878,9.45566521010789,6.38181252616361e-30,9.83364185346616e-29
"YER146W",1.1284893817947,6.75199814949481,6.62612073551958e-30,1.01835730888492e-28
"YDL010W",1.42285379310292,6.08784766856103,7.36635555559609e-30,1.12918978814668e-28
"YMR006C",-0.988487609980891,6.909408147593,8.99173712216729e-30,1.37478316671483e-28
"YBL041W",0.537643237233363,8.60871939997869,1.04562807247555e-29,1.59458281052521e-28
"YPL028W",0.384430900684112,9.39909375679577,1.07725300823008e-29,1.63858767344406e-28
"YNL156C",0.93917304688608,7.12076788559694,1.16659368494276e-29,1.76993200866829e-28
"YGR289C",1.28926091819522,6.68427341685311,1.21675728965512e-29,1.84131787286173e-28
"YJL190C",-0.308205606706586,10.015341858386,1.27856231522448e-29,1.92991153550594e-28
"YLR260W",1.42573716975273,6.01076047721798,1.93393615049519e-29,2.91173033141986e-28
"YPL131W",-0.232742892824303,11.2397405037863,1.97130398672513e-29,2.96045829681539e-28
"YOL006C",1.35537951234632,6.23785290118956,2.1181105373876e-29,3.17287596195505e-28
"YPR173C",0.705759749305372,7.72627637625527,2.79728203344075e-29,4.1796762100679e-28
"YKR076W",1.19447782815917,6.66209032940937,5.21422666229939e-29,7.77143051909963e-28
"YCR004C",0.629595369339654,8.36178004326403,6.85483046966234e-29,1.01909627861789e-27
"YGL252C",0.806992112433983,7.80985095170449,7.61753372651577e-29,1.12964779598481e-27
"YDR002W",0.462275792802694,8.86098064870501,7.69975771165927e-29,1.1389866594972e-27
"YDR071C",0.834542850104737,7.36271509191852,8.44208668541158e-29,1.24568146926634e-27
"YDR507C",1.21688570111219,6.48165140851573,9.08599973052361e-29,1.33735971157981e-27
"YPL016W",1.77057794939109,5.65011667023806,1.35837742948087e-28,1.9944216501832e-27
"YIL123W",-0.486575528196647,8.70872511087914,1.47405872409241e-28,2.15891224516208e-27
"YNL225C",1.96239011941566,5.29474479062014,1.81096756038383e-28,2.64580124809657e-27
"YAR071W",-2.93296805895991,5.95109900520082,1.82616458329024e-28,2.66143247274098e-27
"YIL111W",1.14550668130061,6.74400777342185,2.52531055991144e-28,3.6713175879597e-27
"YKL067W",0.622157726284655,8.00892887139109,2.56052557838431e-28,3.71338966845587e-27
"YDL037C",-3.08318950289097,3.74797702995391,2.84303154742112e-28,4.11301165430092e-27
"YKL063C",1.22243042117833,6.32884954405697,3.04401583204843e-28,4.39303455566599e-27
"YFL068W",1.08681614189761,7.64728759183276,3.14305962071195e-28,4.52493522524394e-27
"YOL126C",0.570346116952824,8.38907908363184,3.17755368298985e-28,4.5634915393813e-27
"YDR174W",0.591886186368585,8.17220938094504,3.25284843217327e-28,4.66031578042839e-27
"YGR178C",0.599207992899895,8.34385282775001,4.40993754861248e-28,6.30280204713528e-27
"YNL220W",-0.612726562564411,7.87567679403301,4.62004218060298e-28,6.58717821268141e-27
"YOR043W",0.791174700841781,7.36243232800107,5.7305978121116e-28,8.15094885919815e-27
"YLR378C",0.577422124685541,8.34628487350536,6.96473017350855e-28,9.88256797041968e-27
"YOR062C",1.25318409778622,6.23975996348386,7.31441681955402e-28,1.03539244787802e-26
"YLR151C",1.57535688238932,5.87686871666961,7.6719088778554e-28,1.08340536587758e-26
"YGR223C",1.048677393496,6.81453984933664,8.97739697883101e-28,1.2647442362796e-26
"YFR030W",1.11807993601955,6.8031599237907,9.0876895567772e-28,1.27724130896557e-26
"YNL192W",0.506096783176383,8.70138322362051,1.01347527350175e-27,1.42102682305921e-26
"YBR126C",-0.374354389542915,9.95335273131722,1.04582104751273e-27,1.4629132714262e-26
"YMR250W",-0.7946302677209,7.11429974079453,1.06801779002912e-27,1.4904389772647e-26
"YPL237W",0.506690007330922,8.56116879769523,1.08279055798424e-27,1.50573957186672e-26
"YMR244C-A",1.58475040021339,5.87071921956227,1.08407141729799e-27,1.50573957186672e-26
"YIL140W",1.10171092697862,6.71140727494801,1.11577156933406e-27,1.54614060322005e-26
"YKL108W",1.8375257262703,5.34250054622465,1.24548887342683e-27,1.72185926730527e-26
"YLR093C",0.859527479707867,7.3523361518376,1.5311736059199e-27,2.11187744201119e-26
"YCL009C",-0.390936650203056,9.21537123246068,1.72649486747872e-27,2.37573723973758e-26
"YDL035C",0.985451727331423,6.99693625065358,1.74702432605761e-27,2.39840903417236e-26
"YJL210W",0.821037519510039,7.2272701596924,1.80260876806494e-27,2.46898983348154e-26
"YJR001W",0.777155177983651,7.48242514377181,1.9621823627392e-27,2.68134712247757e-26
"YKR100C",1.07971045292348,6.68018489096021,2.03712434438157e-27,2.77734210730547e-26
"YPR061C",1.8917908372306,5.44850654955323,2.37008770401619e-27,3.22386412521007e-26
"YGR009C",0.791039073770301,7.39285881454239,2.47701561794936e-27,3.3615828925244e-26
"YBL099W",0.425712786202395,9.03804040771229,4.79191737852197e-27,6.48827806149073e-26
"YIL005W",1.03287753769776,6.75939910632098,5.27035882768914e-27,7.11979753046499e-26
"YDL124W",-0.605121127193642,8.21384156630626,6.67017246244367e-27,8.99029851031416e-26
"YBR145W",-0.60541601135107,7.8940385308226,7.50334950612368e-27,1.00902997790304e-25
"YHL034C",0.44471782372391,9.26358986156666,7.61773458726875e-27,1.02208924156166e-25
"YDR251W",0.613470422651999,8.12980324956355,8.59490583169305e-27,1.15058954312506e-25
"YKR098C",1.01807014911081,6.6692773794377,1.17021717452929e-26,1.56301919225503e-25
"YKL175W",0.777307481276321,7.41563012276337,1.32518379811744e-26,1.76601633636507e-25
"YNL283C",0.775554638188452,7.63238740870834,1.45674089596044e-26,1.93697435537032e-25
"YBR068C",-0.453636633603688,8.72560650569501,1.47704384416126e-26,1.95956691163727e-25
"YDR100W",1.27720427770635,6.13613255679553,1.66413991355366e-26,2.20284471331029e-25
"YGR038C-A",6.38439221270488,4.26161199541045,1.84693888826843e-26,2.43936102720632e-25
"YNL302C",-0.356777304373695,10.2338107269095,1.88571856674556e-26,2.48503268584265e-25
"YPL218W",0.545512981363254,8.36531275820875,1.8922886806911e-26,2.48814936081095e-25
"YHR199C",0.769282886086798,7.50720148708841,2.12790968673563e-26,2.79176089055759e-25
"YBR244W",-1.96395830932321,4.5540561282958,2.18997934496298e-26,2.86683800534203e-25
"YDL206W",1.52268647949906,5.66756715478644,2.37747359541828e-26,3.10541087507505e-25
"YNL136W",1.21364776708682,6.54406377160702,2.5292261614299e-26,3.29635048396051e-25
"YHR025W",-0.584286526328284,8.10600018655012,6.49609141512183e-26,8.44777426445624e-25
"YIR042C",2.10029906909181,4.98655464846275,7.15059755151697e-26,9.27852756849252e-25
"YJL106W",1.77338875646512,5.44421765643799,7.49724822480982e-26,9.68755866207757e-25
"YER024W",1.28645937033296,6.15097928016486,7.49856661691994e-26,9.68755866207757e-25
"YKL209C",0.94097884060549,6.91023184018232,7.97082550733314e-26,1.02752449949652e-24
"YLR356W",1.32736576603616,6.21591755134559,8.11748473142127e-26,1.04415559034391e-24
"YLR224W",0.877614862080552,7.27371301451082,9.74743216956285e-26,1.25109666263131e-24
"YIL144W",1.45741005336431,5.72023592045343,1.30291736291855e-25,1.66869308146949e-24
"YIR039C",1.29312455508591,5.99518115695801,1.44690862298462e-25,1.84910546915767e-24
"YHR039C-A",0.579351321709277,8.10982870186691,1.56888246851866e-25,2.00066326858296e-24
"YBR089C-A",0.779492182897002,7.33943454085055,1.57505210821443e-25,2.00421146759242e-24
"YMR307W",-0.253868759227794,10.3053816511571,3.4749363785987e-25,4.41227436741813e-24
"YPL225W",0.904225549286758,7.07273651447223,3.55207357533862e-25,4.50056088763996e-24
"YOR239W",0.727048166299516,7.79157210202271,3.66988340417791e-25,4.6398931842993e-24
"YNR001C",0.43807868780252,8.82374524909429,4.99028855379798e-25,6.29585018610291e-24
"YLR027C",0.404654575828625,9.01650293548635,5.16766225996711e-25,6.50575693451604e-24
"YER159C-A",2.93587022398231,6.21930545047857,6.22514322651783e-25,7.80385009985296e-24
"YMR051C",2.93587022398231,6.21930545047857,6.22514322651783e-25,7.80385009985296e-24
"YGL255W",-0.997097908458433,6.58195389432282,6.38596210672618e-25,7.98852807304415e-24
"YJR025C",1.02954143169082,6.61480268389939,7.34561081212349e-25,9.16961585977525e-24
"YHR080C",0.929296338888383,6.86396707683169,8.07274975632551e-25,1.00560969069849e-23
"YNR067C",-1.04481929332299,6.3478191750784,8.95916850997768e-25,1.11368487549449e-23
"YGR097W",0.525976047538465,8.2946505784275,9.15624108683736e-25,1.13579619519532e-23
"YLR290C",1.63185519451461,5.4196994974687,1.14187353757357e-24,1.4134865526826e-23
"YIL126W",0.739016839649745,7.40396937929239,1.16852263894018e-24,1.44345479219395e-23
"YNL098C",-0.433699937273869,8.88410799639179,1.50242796455427e-24,1.85205547213909e-23
"YFL049W",1.18888282954093,6.36610674592086,1.61126527540418e-24,1.98209077641716e-23
"YBR014C",1.36589811592776,6.15550313698812,1.74375798136491e-24,2.14062572110709e-23
"YDR259C",2.11499816145254,4.8698826484555,1.76205379011931e-24,2.15860709650848e-23
"YGR161W-C",1.21851208703713,6.09088864076817,1.87358257398322e-24,2.29049340707825e-23
"YML016C",0.904689772134425,7.04738942044099,1.92521799465321e-24,2.34876595347692e-23
"YGR067C",1.97463536262966,4.9719460419172,2.37569226210552e-24,2.89238088783505e-23
"YIL026C",1.40582790029484,5.72933917712319,2.40889099981198e-24,2.92677783283111e-23
"YBR111C",0.671452727832093,7.66042945727255,2.53539833889557e-24,3.07417048591088e-23
"YLL061W",0.992175026084384,6.88187944316117,2.86914500771651e-24,3.47172413305902e-23
"YJL055W",0.601075178884554,7.93815099055655,3.03150645147618e-24,3.66069870885399e-23
"YGR033C",1.2740940080464,6.23978163536252,3.6179335948811e-24,4.35994156434043e-23
"YDR348C",0.649170022104214,7.72082590997629,3.85997104191024e-24,4.64216436076889e-23
"YML038C",1.02396708674937,6.76282032496236,4.09980155946414e-24,4.92059347410736e-23
"YDR517W",0.528330903168617,8.3531688799813,4.21987104323628e-24,5.05444877790063e-23
"YGR035C",-2.64376340627894,4.51397398649494,4.39334542171569e-24,5.25160098187712e-23
"YJR137C",0.992569191975287,6.55525256066666,4.88678348143024e-24,5.82965682653684e-23
"YHL015W",0.219863202914829,10.7487072378589,5.30796303280119e-24,6.31935961068101e-23
"YKR071C",1.04449152969947,6.79325864040718,5.42896804629019e-24,6.45044255620463e-23
"YML007W",0.675127134178437,7.69505697252633,6.29686137537762e-24,7.46663902968124e-23
"YGR274C",1.02016317279606,6.48578465107191,6.47470913970885e-24,7.66217079593145e-23
"YBR248C",-0.729677226596618,7.11644159350437,7.10046675003884e-24,8.38592051097402e-23
"YOR061W",0.655919658116326,7.66634881971963,8.13384372932962e-24,9.58724170247876e-23
"YOR289W",1.32155144255308,5.824891492194,1.03210867723389e-23,1.21411273224512e-22
"YBR159W",0.63289499091895,7.73036728467997,1.1168942960864e-23,1.31124276784588e-22
"YKL043W",-0.783522648586833,7.19992924337256,1.19771491433299e-23,1.403342405566e-22
"YPR167C",1.14039101628715,6.30131307121412,1.45927768969233e-23,1.70643203357896e-22
"YJR134C",0.855126698530338,7.00836702480537,1.56259773727382e-23,1.82364710284994e-22
"YOR330C",0.928308646545698,6.79798098743391,1.64001291010831e-23,1.91022763565174e-22
"YOR377W",1.16924561867245,6.52069773784029,1.74523426181368e-23,2.02879196997084e-22
"YKR067W",0.686958266256301,7.48660785700602,1.80948105597206e-23,2.09935282513464e-22
"YOR067C",1.03789230736095,6.48140275812143,1.90022096481671e-23,2.2003145692408e-22
"YKL037W",1.9261074829687,4.96062088383149,1.97394396883021e-23,2.2812161061657e-22
"YDR098C-A",3.4296094126897,5.00860360636665,3.6523759474106e-23,4.21269171166248e-22
"YBR105C",1.04807614551691,6.77754803800937,3.83107189349766e-23,4.41020474588047e-22
"YJR117W",0.703375227178932,7.5275166867081,4.23590982721689e-23,4.86677251410531e-22
"YDR151C",1.06754615856623,6.31553783203674,4.58206279431341e-23,5.25427627014583e-22
"YDL081C",0.342644402149252,9.63689511801901,4.72670615300821e-23,5.4096557654448e-22
"YPL234C",0.517280174438369,8.29807718487391,5.02712759369078e-23,5.7423772146464e-22
"YKL122C",1.02325371939073,6.42266831037017,5.33885593085357e-23,6.08670723369183e-22
"YBR171W",1.23629622168276,6.3391879617274,5.37275958444432e-23,6.11358047329943e-22
"YFR001W",1.27532383582138,5.9135364486512,5.51553887701166e-23,6.26400067855623e-22
"YMR071C",0.773814130902334,7.27005939942265,5.54309060049736e-23,6.2832312419814e-22
"YDR182W",0.862791365694605,7.00149862047945,6.49197691386215e-23,7.34474711268113e-22
"YOL052C-A",-2.36110515923085,4.39239305594351,6.93607918638328e-23,7.83221002783013e-22
"YBL001C",0.870756794183511,6.99343575279662,7.27194989658085e-23,8.19583381677503e-22
"YHL023C",1.04521922334559,6.34493004991752,9.70935721761655e-23,1.09221039271173e-21
"YGR146C",0.966856834680954,6.73956750235888,9.81119898318758e-23,1.10157237919395e-21
"YDR037W",-0.312731827334869,9.55297360610645,1.00484251491314e-22,1.12607067438278e-21
"YKL042W",1.69387284658081,5.26501041176231,1.01092717354535e-22,1.13074784231906e-21
"YBR023C",0.769627128401655,7.60181754324098,1.05977145740465e-22,1.18314485159685e-21
"YPR138C",0.74027022788696,7.27487185179594,1.09488608977863e-22,1.22004538478722e-21
"YCL063W",1.34322599166597,6.01649564034012,1.11127676919277e-22,1.23598207581083e-21
"YDL048C",-0.776491264222834,7.12794160863092,1.2122923826521e-22,1.3458037576271e-21
